belongs_to_collection,budget,id,original_language,overview,production_companies,revenue,runtime,tagline,title,vote_average,vote_count,release_month,release_day,spoken_lang_en,spoken_lang_fr,spoken_lang_de,spoken_lang_es,spoken_lang_it,spoken_lang_ja,spoken_lang_ru,spoken_lang_other,genre_Drama,genre_Comedy,genre_Thriller,genre_Romance,genre_Action,genre_Horror,genre_Crime,genre_other,production_US,production_GB,production_FR,production_DE,production_IT,production_CA,production_JP,production_other
-1,7000000,13685,en,"['upon', 'release', 'mental', 'hospital', 'following', 'nervous', 'breakdown', 'directionless', 'anthony', 'join', 'friend', 'dignan', 'seems', 'far', 'le', 'sane', 'former', 'dignan', 'hatched', 'hairbrained', 'scheme', 'asyetunspecified', 'crime', 'spree', 'somehow', 'involves', 'former', 'bos', 'supposedly', 'legendary', 'mr', 'henry']",427,560069.0,91.0,"['really', 'criminal', 'everyones', 'got', 'dream']","['bottle', 'rocket']",6.8,285.0,2.0,Wednesday,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,12000000,9614,en,"['failed', 'hockey', 'playerturnedgolf', 'whiz', 'happy', 'gilmore', 'whose', 'unconventional', 'approach', 'antic', 'grass', 'court', 'ire', 'rival', 'shooter', 'mcgavin', 'determined', 'win', 'pga', 'tournament', 'save', 'granny', 'house', 'prize', 'money', 'meanwhile', 'attractive', 'tour', 'publicist', 'try', 'soften', 'happys', 'image']",819,41205099.0,92.0,"['play', 'golf', 'destroys']","['happy', 'gilmore']",6.5,767.0,2.0,Friday,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,24000000,688,en,"['photographer', 'robert', 'kincaid', 'wanders', 'life', 'housewife', 'francesca', 'johnson', 'four', 'day', '1960s']",1184,182016617.0,135.0,"['path', 'francesca', 'johnson', 'future', 'seems', 'destined', 'due', 'unexpected', 'fork', 'road']","['bridge', 'madison', 'county']",7.3,397.0,5.0,Sunday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
256377,0,10874,en,"['telling', 'story', 'flint', 'last', 'journey', 'young', 'jim', 'hawkins', 'billy', 'bone', 'heart', 'attack', 'dy', 'jim', 'friend', 'attacked', 'pirate', 'gang', 'escape', 'town', 'hire', 'boat', 'crew', 'find', 'hidden', 'treasure', 'revealed', 'bone', 'died', 'voyage', 'across', 'sea', 'soon', 'find', 'everyone', 'board', 'trusted']",261,34327391.0,100.0,"['set', 'sail', 'muppet', 'mayhem']","['muppet', 'treasure', 'island']",6.5,93.0,2.0,Friday,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,72000000,197,en,"['enraged', 'slaughter', 'murron', 'new', 'bride', 'childhood', 'love', 'scottish', 'warrior', 'william', 'wallace', 'slays', 'platoon', 'local', 'english', 'lord', 'soldier', 'lead', 'village', 'revolt', 'eventually', 'entire', 'country', 'rise', 'english', 'rule']",22,210000000.0,177.0,"['every', 'man', 'dy', 'every', 'man', 'truly', 'life']",['braveheart'],7.7,3404.0,5.0,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,1300000,103,en,"['mentally', 'unstable', 'vietnam', 'war', 'veteran', 'work', 'nighttime', 'taxi', 'driver', 'new', 'york', 'city', 'perceived', 'decadence', 'sleaze', 'feed', 'urge', 'violent', 'action', 'attempting', 'save', 'preadolescent', 'prostitute', 'process']",427,28262574.0,114.0,"['every', 'street', 'every', 'city', 'nobody', 'dream', 'somebody']","['taxi', 'driver']",8.1,2632.0,2.0,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,7500000,33542,other,"['keong', 'come', 'hong', 'kong', 'visit', 'new', 'york', 'uncle', 'wedding', 'uncle', 'run', 'market', 'bronx', 'keong', 'offer', 'help', 'uncle', 'honeymoon', 'stay', 'bronx', 'keong', 'befriends', 'neighbor', 'kid', 'beat', 'neighborhood', 'thug', 'cause', 'problem', 'market', 'one', 'petty', 'thug', 'local', 'gang', 'stumble', 'criminal', 'situation', 'way', 'head']",277,32392047.0,91.0,"['fear', 'stuntman', 'equal']","['rumble', 'bronx']",6.5,245.0,1.0,Monday,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-1,0,51352,en,"['using', 'previously', 'unreleased', 'archival', 'material', 'addition', 'contemporary', 'interview', 'academy', 'awardwinning', 'documentary', 'tell', 'story', 'frank', 'family', 'present', 'first', 'fullyrounded', 'portrait', 'brash', 'freespirited', 'daughter', 'anne', 'perhaps', 'world', 'famous', 'victim', 'holocaust', 'written', 'dawn', 'barclift']",0,1.0,117.0,"['perhaps', 'hitler', 'best', 'known', 'victim', 'anne', 'frank', 'really', 'like']","['anne', 'frank', 'remembered']",7.3,4.0,6.0,Thursday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-1,25000000,78406,en,"['ruben', 'robby', 'twin', 'brother', 'adopted', 'mona', 'one', 'wealthiest', 'eccentric', 'woman', 'santa', 'barbara', 'ruben', 'devoted', 'mona', 'robby', 'devoted', 'money', 'mona', 'leaf', 'fortune', 'estate', 'ruben', 'start', 'battle', 'brother', 'soon', 'lead', 'madness', 'mayhem', 'even', 'attempted', 'murder', 'rubens', 'side', 'lou', 'perilli', 'exchicago', 'cop', 'used', 'car', 'dealer', 'know', 'law', 'get', 'around', 'robbys', 'side', 'ruthless', 'businessman', 'reed', 'tyler', 'turn', 'swift', 'profit', 'mona', 'property', 'walking', 'shifty', 'line', 'eddie', 'agopian', 'family', 'lawyer', 'care', 'side', 'win', 'long', 'he', 'winner', 'side', 'whether', 'stealing', 'big', 'stealing', 'little', 'stealing', 'hilarious', 'comedy', 'greed', 'power', 'brotherly', 'love']",18,6278139.0,113.0,"['two', 'brother', 'one', 'fortune', 'zero', 'chance', 'share']","['steal', 'big', 'steal', 'little']",5.1,7.0,9.0,Friday,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
-1,40000000,11066,en,"['marcus', 'successful', 'advertising', 'executive', 'woos', 'bed', 'woman', 'almost', 'company', 'merger', 'find', 'new', 'bos', 'ravishing', 'jacqueline', 'treating', 'exactly', 'way', 'completely', 'traumatised', 'work', 'go', 'badly', 'downhill']",972,70100000.0,117.0,"['player', 'played']",['boomerang'],5.4,139.0,6.0,Tuesday,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-1,7000000,2074,en,"['adopted', 'child', 'new', 'father', 'mel', 'colpin', 'ben', 'stiller', 'decides', 'name', 'son', 'know', 'birth', 'parent', 'determines', 'make', 'crosscountry', 'quest', 'find', 'accompanied', 'wife', 'nancy', 'patricia', 'arquette', 'inept', 'yet', 'gorgeous', 'adoption', 'agent', 'tina', 'tea', 'leoni', 'departs', 'epic', 'road', 'trip', 'quickly', 'devolves', 'farce', 'mistaken', 'identity', 'wrong', 'turn', 'overzealous', 'lovestruck', 'atf', 'agent', 'josh', 'brolin', 'richard', 'jenkins']",182,14702438.0,92.0,"['comedy', 'sex', 'love', 'family', 'accident', 'waiting', 'happen']","['flirting', 'disaster']",6.3,66.0,3.0,Friday,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,50000000,11863,en,"['someone', 'nasty', 'hatchet', 'job', 'san', 'fransisco', 'big', 'noise', 'assistant', 'da', 'take', 'charge', 'investigation', 'web', 'blackmail', 'prostitution', 'involving', 'governor', 'old', 'lover', 'law', 'man', 'emerges', 'prime', 'suspect', 'deal', 'personal', 'feeling', 'well', 'case']",972,9851610.0,95.0,"['fantasy', 'go', 'far']",['jade'],5.1,45.0,10.0,Friday,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,5757,en,"['firsttime', 'director', 'dirk', 'shafer', 'also', 'penned', 'raucous', 'mockumentary', 'blend', 'fact', 'fiction', 'recreates', '1992', 'reign', 'playgirl', 'magazine', 'centerfold', 'year', 'shafer', 'chooses', 'keep', 'fact', 'he', 'gay', 'secret', 'magazine', 'editor', 'find', 'living', 'ultimate', 'lie', 'incapable', 'giving', 'female', 'reader', 'really', 'want', 'succumb', 'lover', 'pressure', 'come', 'closet']",0,209935.0,86.0,"['centerfold', 'revealed', 'everything', 'truth']","['man', 'year']",3.8,2.0,9.0,Friday,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,31000000,11000,en,"['gay', 'cabaret', 'owner', 'drag', 'queen', 'companion', 'agree', 'put', 'false', 'straight', 'front', 'son', 'introduce', 'fiancés', 'rightwing', 'moralistic', 'parent']",270,185260553.0,117.0,['come'],['birdcage'],6.7,303.0,3.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14890,19000000,9737,en,"['marcus', 'burnett', 'henpecked', 'family', 'man', 'mike', 'lowry', 'footloose', 'fancy', 'free', 'lady', 'man', 'miami', 'policeman', '72', 'hour', 'reclaim', 'consignment', 'drug', 'stolen', 'station', 'nose', 'complicate', 'matter', 'order', 'get', 'assistance', 'sole', 'witness', 'murder', 'pretend']",420,141407024.0,118.0,"['whatcha', 'gon', 'na']","['bad', 'boy']",6.5,1729.0,4.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,4000000,22279,en,"['awfully', 'big', 'adventure', '1995', 'drama', 'film', 'theatre', 'company', 'liverpool', 'set', '1947', 'based', '1989', 'novel', 'name', 'beryl', 'bainbridge']",54,851545.0,113.0,[],"['awfully', 'big', 'adventure']",6.0,11.0,7.0,Friday,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1,52000000,568,en,"['true', 'story', 'technical', 'trouble', 'scuttle', 'apollo', '13', 'lunar', 'mission', '1971', 'risking', 'life', 'astronaut', 'jim', 'lovell', 'crew', 'failed', 'journey', 'turning', 'thrilling', 'saga', 'heroism', 'drifting', '200000', 'mile', 'earth', 'astronaut', 'work', 'furiously', 'ground', 'crew', 'avert', 'tragedy']",819,355237933.0,140.0,"['houston', 'problem']","['apollo', '13']",7.3,1637.0,6.0,Friday,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
-1,28000000,11780,en,"['highland', 'scotland', '1700s', 'rob', 'roy', 'try', 'lead', 'small', 'town', 'better', 'future', 'borrowing', 'money', 'local', 'nobility', 'buy', 'cattle', 'herd', 'market', 'money', 'stolen', 'rob', 'forced', 'robin', 'hood', 'lifestyle', 'defend', 'family', 'honour']",270,31596911.0,139.0,"['honor', 'made', 'man', 'courage', 'made', 'hero', 'history', 'made', 'legend']","['rob', 'roy']",6.5,151.0,4.0,Thursday,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
120794,100000000,414,en,"['dark', 'knight', 'gotham', 'city', 'confronts', 'dastardly', 'duo', 'twoface', 'riddler', 'formerly', 'district', 'attorney', 'harvey', 'dent', 'twoface', 'belief', 'batman', 'caused', 'courtroom', 'accident', 'left', 'disfigured', 'one', 'side', 'edward', 'nygma', 'computergenius', 'former', 'employee', 'millionaire', 'bruce', 'wayne', 'get', 'philanthropist', 'riddler', 'former', 'circus', 'acrobat', 'dick', 'grayson', 'family', 'killed', 'twoface', 'becomes', 'wayne', 'ward', 'batman', 'new', 'partner', 'robin']",1184,336529144.0,121.0,"['courage', 'truth', 'always']","['batman', 'forever']",5.2,1529.0,6.0,Friday,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
439053,2000000,5894,en,"['auggie', 'run', 'small', 'tobacco', 'shop', 'brooklyn', 'new', 'york', 'whole', 'neighborhood', 'come', 'visit', 'buy', 'cigarette', 'small', 'talk', 'movie', 'lou', 'reed', 'try', 'explain', 'cut', 'health', 'insurance', 'bill', 'keep', 'smoking', 'madonna', 'act', 'singing', 'telegram']",182,1275000.0,83.0,"['welcome', 'planet', 'brooklyn']","['blue', 'face']",6.8,28.0,9.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
-1,11000000,1775,en,"['canadian', 'bacon', 'fictitious', 'film', 'director', 'michael', 'moore', 'comedy', 'american', 'president', 'decides', 'go', 'war', 'bring', 'public', 'opinion', 'election', 'time', 'canadian', 'bacon', 'actor', 'john', 'candy', 'last', 'film']",67,178104.0,91.0,"['tell', 'ya', 'another', 'thing', 'beer', 'suck']","['canadian', 'bacon']",5.9,57.0,6.0,Thursday,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8819,50000000,8839,en,"['furious', 'late', 'father', 'willed', 'gloomylooking', 'mansion', 'rather', 'million', 'carrigan', 'crittenden', 'ready', 'burn', 'place', 'ground', 'discovers', 'map', 'treasure', 'hidden', 'house', 'enters', 'rickety', 'mansion', 'seek', 'claim', 'frightened', 'away', 'wicked', 'wave', 'ghost', 'determined', 'get', 'hand', 'hidden', 'fortune', 'hire', 'afterlife', 'therapist', 'dr', 'james', 'harvey', 'exorcise', 'ghost', 'mansion', 'harvey', 'daughter', 'kat', 'move', 'soon', 'kat', 'meet', 'casper', 'ghost', 'young', 'boy', 'friendliest', 'ghost', 'know', 'friendly', 'casper', 'unclesstretch', 'fatso', 'stinkiewho', 'determined', 'drive', 'fleshies', 'away']",819,287928194.0,100.0,"['get', 'afterlife']",['casper'],6.0,1045.0,5.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
-1,25000000,20649,en,"['strike', 'young', 'city', 'drug', 'pusher', 'tutelage', 'druglord', 'rodney', 'littlewhen', 'night', 'man', 'fastfood', 'restaurant', 'found', 'four', 'bullet', 'body', 'strike', 'older', 'brother', 'turn', 'killer', 'det', 'rocco', 'klein', 'buy', 'story', 'however', 'set', 'find', 'truth', 'seems', 'finger', 'point', 'toward', 'strike', 'amp', 'rodney']",819,13071518.0,128.0,"['murder', 'street', 'everyone', 'suspect']",['clockers'],6.8,69.0,9.0,Friday,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-1,50000000,10329,en,"['eight', 'people', 'embark', 'expedition', 'congo', 'mysterious', 'expanse', 'unexplored', 'africa', 'human', 'greed', 'law', 'nature', 'gone', 'berserk', 'thrillseekers', 'ulterior', 'motif', 'stumble', 'across', 'race', 'killer', 'ape']",972,152022101.0,109.0,"['endangered', 'specie']",['congo'],5.0,214.0,6.0,Friday,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,53000000,8963,en,"['u', 'nuclear', 'missile', 'sub', 'young', 'first', 'officer', 'stage', 'mutiny', 'prevent', 'trigger', 'happy', 'captain', 'launching', 'missile', 'confirming', 'order']",83,157387195.0,116.0,"['danger', 'run', 'deep']","['crimson', 'tide']",7.0,508.0,5.0,Friday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,0,26564,en,"['movie', 'chronicle', 'life', 'time', 'r', 'crumb', 'robert', 'crumb', 'cartoonistartist', 'drew', 'keep', 'truckin', 'fritz', 'cat', 'played', 'major', 'pioneering', 'role', 'genesis', 'underground', 'comix', 'interview', 'mother', 'two', 'brother', 'wife', 'exgirlfriends', 'well', 'selection', 'vast', 'quantity', 'graphic', 'art', 'treated', 'darkly', 'comic', 'ride', 'one', 'man', 'subconscious', 'mind']",3,3174695.0,119.0,"['weird', 'sex', 'obsession', 'comic', 'book']",['crumb'],7.6,71.0,9.0,Saturday,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9649,7000000,8068,en,"['gunslinger', 'embroiled', 'war', 'local', 'drug', 'runner']",420,25405445.0,104.0,"['smoke', 'clear', 'mean', 'he', 'reloading']",['desperado'],6.8,898.0,8.0,Friday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,27000000,8512,en,"['late', '1940s', 'los', 'angeles', 'easy', 'rawlins', 'unemployed', 'black', 'world', 'war', 'ii', 'veteran', 'job', 'prospect', 'bar', 'easy', 'meet', 'dewitt', 'albright', 'mysterious', 'white', 'man', 'looking', 'someone', 'investigate', 'disappearance', 'missing', 'white', 'woman', 'named', 'daphne', 'monet', 'suspect', 'hiding', 'one', 'city', 'black', 'jazz', 'club', 'strapped', 'money', 'facing', 'house', 'payment', 'easy', 'take', 'job', 'soon', 'find', 'head']",196,16140822.0,102.0,"['private', 'detective', 'easy', 'rawlins', 'caught', 'wrong', 'side', 'dangerous', 'secret', 'town']","['devil', 'blue', 'dress']",6.3,88.0,9.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1570,90000000,1572,en,"['new', 'york', 'detective', 'john', 'mcclane', 'back', 'kicking', 'badguy', 'butt', 'third', 'installment', 'actionpacked', 'series', 'find', 'teaming', 'civilian', 'zeus', 'carver', 'prevent', 'loss', 'innocent', 'life', 'mcclane', 'thought', 'would', 'seen', 'genius', 'named', 'simon', 'engages', 'mcclane', 'new', 'partner', 'beloved', 'city', 'deadly', 'game', 'demand', 'concentration']",812,366101666.0,128.0,"['think', 'fast', 'look', 'alive', 'die', 'hard']","['die', 'hard', 'vengeance']",6.9,2094.0,5.0,Friday,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
-1,55000000,6520,en,"['timeless', 'tale', 'king', 'arthur', 'legend', 'camelot', 'retold', 'passionate', 'period', 'drama', 'arthur', 'reluctant', 'hand', 'crown', 'lancelot', 'guinevere', 'torn', 'loyalty', 'husband', 'growing', 'love', 'rival', 'lancelot', 'must', 'balance', 'loyalty', 'throne', 'reward', 'true', 'love']",427,127600435.0,134.0,"['greatest', 'battle', 'would', 'love']","['first', 'knight']",5.9,319.0,7.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,20000000,10428,en,"['along', 'new', 'friend', 'teenager', 'arrested', 'u', 'secret', 'service', 'banned', 'using', 'computer', 'writing', 'computer', 'virus', 'discovers', 'plot', 'nefarious', 'hacker', 'must', 'use', 'computer', 'skill', 'find', 'evidence', 'pursued', 'secret', 'service', 'evil', 'computer', 'genius', 'behind', 'virus']",270,7563728.0,107.0,"['right', 'wrong', 'fun', 'boring']",['hacker'],6.2,406.0,9.0,Thursday,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,25000000,9886,en,"['data', 'courier', 'literally', 'carrying', 'data', 'package', 'inside', 'head', 'must', 'deliver', 'dy', 'burden', 'killed', 'yakuza', 'dystopian', '2021', 'johnny', 'keanu', 'reef', 'data', 'trafficker', 'implant', 'allows', 'securely', 'store', 'data', 'sensitive', 'regular', 'computer', 'network', 'one', 'delivery', 'run', 'accepts', 'package', 'exceeds', 'implant', 'safety', 'limit', 'kill', 'data', 'removed', 'time', 'also', 'contains', 'information', 'far', 'important', 'valuable', 'ever', 'imagined', 'race', 'time', 'must', 'avoid', 'assassin', 'sent', 'kill', 'remove', 'data', 'end', 'life']",196,19075720.0,97.0,"['hottest', 'data', 'earth', 'coolest', 'head', 'town']","['johnny', 'mnemonic']",5.5,380.0,5.0,Friday,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
-1,90000000,9482,en,"['dystopian', 'future', 'dredd', 'famous', 'judge', 'cop', 'instant', 'field', 'judiciary', 'power', 'convicted', 'crime', 'commit', 'murderous', 'counterpart', 'escape']",83,113493481.0,96.0,"['future', 'one', 'man', 'law']","['judge', 'dredd']",5.4,643.0,6.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,19326,en,"['jobless', 'tommy', 'collins', 'discovers', 'sequestered', 'juror', 'earn', 'free', 'room', 'board', 'well', '5aday', 'get', 'assigned', 'jury', 'murder', 'trial', 'everything', 'prolong', 'trial', 'deliberation', 'make', 'sequestration', 'comfortable']",196,17014653.0,88.0,"['truth', 'justice', 'five', 'buck', 'day']","['jury', 'duty']",4.0,34.0,4.0,Wednesday,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
-1,1500000,9344,en,"['controversial', 'portrayal', 'teen', 'new', 'york', 'city', 'expose', 'deeply', 'disturbing', 'world', 'sex', 'substance', 'abuse', 'film', 'focus', 'sexually', 'reckless', 'frecklefaced', 'boy', 'named', 'telly', 'whose', 'goal', 'sex', 'many', 'different', 'girl', 'jenny', 'girl', 'sex', 'test', 'positive', 'hiv', 'know', 'contracted', 'disease', 'telly', 'jenny', 'discovers', 'telly', 'idea', 'safe', 'sex', 'sex', 'virgin', 'continuing', 'pas', 'disease', 'onto', 'unsuspecting', 'girl', 'jenny', 'make', 'business', 'try', 'stop']",182,7412216.0,91.0,[],['kid'],6.8,280.0,7.0,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-1,500000,9071,en,"['film', 'filmmaking', 'take', 'place', 'one', 'day', 'set', 'nonbudget', 'movie', 'ultimate', 'tribute', 'independent', 'filmmaker']",3,1148752.0,89.0,"['nick', 'discover', 'first', 'rule', 'filmmaking', 'first', 'succeed', 'panic']","['living', 'oblivion']",7.2,64.0,1.0,Friday,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
-1,0,47608,en,"['matt', 'fall', 'casey', 'new', 'girl', 'school', 'shes', 'funloving', 'eccentric', 'darkness', 'whimsy', 'matt', 'begin', 'comprehend', 'casey', 'attempt', 'commit', 'suicide', 'parent', 'place', 'mental', 'institution', 'matt', 'spring', 'together', 'young', 'lover', 'head', 'road', 'trip', 'believe', 'love', 'cure', 'caseys', 'problem', 'matt', 'start', 'wonder', 'though', 'inspired', 'misguided']",224,15453274.0,95.0,"['wild', 'sexy', 'adventure']","['mad', 'love']",5.5,27.0,5.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,6000000,2293,en,"['dumped', 'girlfriend', 'two', 'best', 'friend', 'seek', 'refuge', 'local', 'mall']",819,2122561.0,94.0,"['shop', 'work']",['mallrats'],6.8,400.0,10.0,Friday,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
286162,15000000,9070,en,"['power', 'six', 'incredible', 'teen', 'outmaneuver', 'defeat', 'evil', 'everywhere', 'mighty', 'morphin', 'power', 'ranger', 'time', 'power', 'ranger', 'may', 'met', 'match', 'face', 'sinister', 'monster', 'galaxy', 'ever', 'seen']",812,66000000.0,92.0,['power'],"['mighty', 'morphin', 'power', 'ranger', 'movie']",5.2,153.0,6.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-1,2,48787,en,"['billy', 'mute', 'kept', 'becoming', 'successful', 'makeup', 'artist', 'russia', 'working', 'film', 'directed', 'sister', 'boyfriend', 'andy', 'billy', 'find', 'trapped', 'studio', 'one', 'night', 'horrified', 'see', 'snuff', 'film', 'made', 'billy', 'escape', 'help', 'sister', 'kate', 'alert', 'authority', 'saw', 'unfortunately', 'make', 'enemy', 'russian', 'mafia', 'funded', 'snuff', 'film']",3,1.0,95.0,"['speak', 'scream', 'beg', 'mercy']","['mute', 'witness']",6.4,36.0,9.0,Thursday,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
328073,22000000,1642,en,"['angela', 'bennett', 'freelance', 'software', 'engineer', 'life', 'world', 'computer', 'technology', 'cyber', 'friend', 'asks', 'bennett', 'debug', 'new', 'game', 'inadvertently', 'becomes', 'involved', 'conspiracy', 'soon', 'turn', 'life', 'upside', 'vacation', 'mexico', 'purse', 'stolen', 'soon', 'find', 'people', 'event', 'may', 'seem', 'becomes', 'target', 'assassination', 'vacation', 'ruined', 'get', 'new', 'passport', 'u', 'embassy', 'mexico', 'wrong', 'name', 'ruth', 'marx', 'return', 'u', 'sort', 'thing', 'discovers', 'ruth', 'marx', 'unsavory', 'past', 'lengthy', 'police', 'record', 'make', 'matter', 'worse', 'another', 'person', 'assumed', 'real', 'identity']",420,110627965.0,114.0,"['driver', 'license', 'credit', 'card', 'passport', 'access', 'bank', 'account', 'foreign', 'country', 'find', 'identity', 'stolen']",['net'],5.6,359.0,7.0,Friday,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
-1,0,11472,en,"['find', 'longtime', 'girlfriend', 'pregnant', 'commitmentphobe', 'realizes', 'might', 'change', 'lifestyle', 'better', 'much', 'much', 'worse']",812,69660733.0,103.0,['ready'],"['nine', 'month']",5.5,171.0,7.0,Wednesday,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1,150000,36196,en,"['although', 'mary', 'little', 'income', 'still', 'find', 'way', 'spend', 'night', 'club', 'arrested', 'throwing', 'illegal', 'rave', 'asks', 'aunt', 'judy', 'bail', 'money', 'judy', 'find', 'mary', 'job', 'library', 'mary', 'repay', 'initially', 'mary', 'find', 'job', 'clerk', 'boring', 'stifling', 'prefers', 'get', 'know', 'street', 'food', 'vendor', 'like', 'however', 'mary', 'must', 'refocus', 'life', 'loses', 'job', 'apartment']",1,472370.0,94.0,"['sassy', 'savvy', 'definitely', 'cluedin']","['party', 'girl']",5.8,14.0,6.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
